item_name,pic,class_1,class_2,class_3,price,spec,made_in,unit,url
RT大潤發胖胖椅-小(混款),http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200192284_1_333780.jpg,傢俱寢飾,居家傢俱,桌椅‧其他傢俱,81,長28.5\*寬20\*高18.7公分,,1/張,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200192284
RT大潤發胖胖椅-中,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200215617_1_389622.jpg,傢俱寢飾,居家傢俱,桌椅‧其他傢俱,105,30.5公分x22公分x24.8公分,台灣,1/張,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200215617
FP超值大電腦桌,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200053476_1_60063.jpg,傢俱寢飾,居家傢俱,桌椅‧其他傢俱,988,81\*80.2\*125.2cm,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200053476
RD-718(大)QQ椅,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200218103_1_397207.jpg,傢俱寢飾,居家傢俱,桌椅‧其他傢俱,168,428\*400\*459mm,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200218103
閃銀雙桿伸縮衣架,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200211980_1_375228.jpg,生活百貨,DIY‧衛浴,洗衣‧曬衣用具,599,CL-1003-1/W90-140xD44xH93-160,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200211980
好好用吸水頭巾(藍、粉紅隨機出貨),http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200119098_1_190291.jpg,生活百貨,DIY‧衛浴,沐浴配件,69,SU7396,,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200119098
J692 抽屜整理箱,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200165799_1_302936.jpg,傢俱寢飾,居家傢俱,收納傢俱,219,362\*283\*177mm,台灣,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200165799
FP優質壓縮枕,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200063742_1_84759.jpg,傢俱寢飾,寢俱織品,枕頭,99,,台灣,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200063742
FP釋壓記憶單人床墊,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200165879_1_302952.jpg,傢俱寢飾,寢俱織品,床墊‧折壘床,1499,90\*186cm\*5cm高,,1/床,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200165879
G-1005 禪風大整理箱,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200038158_1_22288.jpg,傢俱寢飾,居家傢俱,收納傢俱,299,W50\*D40\*H25.5CM,台灣,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200038158
FP波浪五層架,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200031852_1_6331.jpg,傢俱寢飾,居家傢俱,收納傢俱,999,90\*45\*180cm 13.2kg,,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200031852
FP波浪五層架(重型)(提),http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200031828_1_6250.jpg,傢俱寢飾,居家傢俱,收納傢俱,1599,120\*45\*180cm 20.5kg,,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200031828
FP三層收納櫃(顏色隨機出),http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200050998_1_54049.jpg,傢俱寢飾,居家傢俱,收納傢俱,599,44.7公分x31.3公分x59公分,,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200050998
FP抽屜整理箱 65L(紅藍綠顏色混款),http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200168388_1_306978.jpg,傢俱寢飾,居家傢俱,收納傢俱,399,62.5公分x41公分x32.8公分,,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200168388
FP日式單人三折床墊,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200063340_1_84110.jpg,傢俱寢飾,寢俱織品,床墊‧折壘床,849,90\*180\*5cm,台灣,1/床,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200063340
RT70-1 美加美收納籃,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200057862_1_70399.jpg,傢俱寢飾,居家傢俱,收納傢俱,179,428\*312\*137mm,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200057862
Going竹碳抗菌健康枕45*75cm,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200125767_1_203865.jpg,傢俱寢飾,寢俱織品,枕頭,299,,,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200125767
Victoria活性碳記憶枕,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200051682_1_55683.jpg,傢俱寢飾,寢俱織品,枕頭,599,,,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200051682
FP釋壓記憶枕,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200125872_1_203880.jpg,傢俱寢飾,寢俱織品,枕頭,219,50\*30\*10cm,,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200125872
一體成型超靜音掛鐘,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200212179_1_375247.jpg,傢俱寢飾,居家傢俱,掛鐘‧擺飾,418,TW-2552,台灣,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200212179
FP衣物棉被壓縮袋(大)80*100公分,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200206911_1_355693.jpg,傢俱寢飾,居家傢俱,收納傢俱,109,,中國大陸,1/包,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200206911
FP中不織布方便衣櫥,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200178576_1_322379.jpg,傢俱寢飾,居家傢俱,桌椅‧其他傢俱,499,75\*50\*160cm,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200178576
K-601多用途整理箱,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200038542_1_23223.jpg,傢俱寢飾,居家傢俱,收納傢俱,168,588\*418\*330mm,,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200038542
FP雙門鞋櫃(提),http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200207091_1_355726.jpg,傢俱寢飾,居家傢俱,櫃類‧鞋櫃,699,W60\*D30\*H90cm,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200207091
FP氣壓秘書椅,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200060130_1_76071.jpg,傢俱寢飾,居家傢俱,桌椅‧其他傢俱,499,W41\*D45\*H77cm,台灣,1/張,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200060130
FP三層空櫥- 白楓木,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200048052_1_46709.jpg,傢俱寢飾,居家傢俱,櫃類‧鞋櫃,179,41.4\*29.8\*90cm,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200048052
多功能萬用舒柔墊60*173*0.45cm,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200215612_1_389621.jpg,傢俱寢飾,居家傢俱,地墊‧地毯,179,,台灣,1/片,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200215612
FP舒眠棉枕,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200126222_1_203930.jpg,傢俱寢飾,寢俱織品,枕頭,79,,台灣,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200126222
FP雙桿衣架,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200048340_1_47141.jpg,生活百貨,DIY‧衛浴,洗衣‧曬衣用具,309,L90\*W44\*H100-180cm,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200048340
FP鐵力士吊衣架組- 米白,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200164578_1_301520.jpg,傢俱寢飾,居家傢俱,吊衣架,1044,45\*90\*180cm附防塵套(米白),台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200164578
RC-620大橫綱椅,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200209788_1_396505.jpg,傢俱寢飾,居家傢俱,桌椅‧其他傢俱,149,370\*287\*247mm,台灣,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200209788
A508 五層多用置物架,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200041044_1_475.jpg,傢俱寢飾,居家傢俱,櫃類‧鞋櫃,249,470\*290\*960mm,,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200041044
高級柔軟羊毛睡袋,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200209059_1_357264.jpg,傢俱寢飾,居家傢俱,桌椅‧其他傢俱,582,,中國大陸,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200209059
FP波浪四層架,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200058744_1_72791.jpg,傢俱寢飾,居家傢俱,收納傢俱,599,90\*45\*160公分,,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200058744
K016強固型掀蓋整理箱,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200044512_1_37955.jpg,傢俱寢飾,居家傢俱,收納傢俱,299,453\*365\*274mm,,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200044512
RC-653中銀座椅,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200190915_1_329399.jpg,傢俱寢飾,居家傢俱,桌椅‧其他傢俱,129,386\*330\*250mm,台灣,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200190915
RC-651大銀座椅,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200113712_1_180670.jpg,傢俱寢飾,居家傢俱,桌椅‧其他傢俱,159,415\*358\*470mm,,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200113712
專利呼吸枕 45*72CM,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200125914_1_203886.jpg,傢俱寢飾,寢俱織品,枕頭,249,45\*72cm,,1/只,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200125914
抽屜式整理箱 1010A 50*32*20.5cm,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200047692_1_45837.jpg,傢俱寢飾,居家傢俱,收納傢俱,199,,台灣,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200047692
K015 強固型掀蓋整理箱,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200124921_1_201443.jpg,傢俱寢飾,居家傢俱,收納傢俱,199,453\*365\*140mm,,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200124921
A104特大優雅四層架,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200215597_1_389618.jpg,傢俱寢飾,居家傢俱,收納傢俱,369,540\*380\*1000mm,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200215597
FP LED 10W燈泡 黃光,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200178566_1_322375.jpg,生活百貨,電池‧燈‧延長線,LED燈泡‧鹵素燈泡,129,"10W / 110V/AC,60Hz",中國大陸,1/入,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200178566
FP LED 10W燈泡 白光,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200168949_1_308946.jpg,生活百貨,電池‧燈‧延長線,LED燈泡‧鹵素燈泡,129,"10W / 110V/AC,60Hz",中國大陸,1/入,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200168949
FP碳鋅電池 20入,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200124739_1_201405.jpg,生活百貨,電池‧燈‧延長線,電池‧手電筒,52,AAA 20入R6P,中國大陸,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200124739
FP歐風湯匙,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200169153_1_309013.jpg,生活百貨,廚房烹調用品,碗盤‧餐具,99,19.5\*4公分x4入,中國大陸,1/盒,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200169153
勁量9V 175mAh鎳氫充電電池1入,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200125375_1_201520.jpg,生活百貨,電池‧燈‧延長線,充電電池/座,218,,台灣,1/卡,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200125375
德國BRITA龍頭式淨水機,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200076439_1_129996.jpg,生活百貨,廚房烹調用品,濾水器‧濾心,2499,,德國,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200076439
勁量全效型充電電池4號4入,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200061426_1_79321.jpg,生活百貨,電池‧燈‧延長線,充電電池/座,394,B-NH12URP4,中國大陸,1/卡,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200061426
Philips 20W T2 省電燈泡- 白光,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200060136_1_76089.jpg,生活百貨,電池‧燈‧延長線,螺旋省電燈泡,158,929689779801,中國大陸,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200060136
Panasonic高效能濾水器,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200060076_1_75912.jpg,生活百貨,廚房烹調用品,濾水器‧濾心,2688,TK-CS20,日本,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200060076
Philips 20W T2 省電燈泡- 黃光,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200059818_1_75083.jpg,生活百貨,電池‧燈‧延長線,螺旋省電燈泡,158,929689779701,中國大陸,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200059818
飛利浦LED球型11W 黃光,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200165854_1_302947.jpg,生活百貨,電池‧燈‧延長線,LED燈泡‧鹵素燈泡,299,929000250745,中國大陸,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200165854
飛利浦LED球型11W 白光,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200165849_1_302946.jpg,生活百貨,電池‧燈‧延長線,LED燈泡‧鹵素燈泡,299,929000251145,中國大陸,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200165849
妙潔PE袋量販盒- 中(115入),http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200126236_1_203932.jpg,生活百貨,廚房烹調用品,保鮮膜‧耐熱袋,69,22cm\*28cm,台灣,1/盒,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200126236
新南亞PE保鮮膜30*200尺 3支,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200052480_1_57782.jpg,生活百貨,廚房烹調用品,保鮮膜‧耐熱袋,149,,台灣,3/支,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200052480
3M 即淨長效濾水壺(晴空藍),http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200126110_1_203914.jpg,生活百貨,廚房烹調用品,濾水器‧濾心,799,WP3000_BL,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200126110
勁量高科技鹼性電池4號8入,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200124963_1_201452.jpg,生活百貨,電池‧燈‧延長線,電池‧手電筒,168,Advanced AAA 8pcs,中國大陸,1/卡,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200124963
勁量高科技鹼性電池3號8入,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200124956_1_201451.jpg,生活百貨,電池‧燈‧延長線,電池‧手電筒,169,Advanced AA 8pcs,中國大陸,1/卡,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200124956
綠的美10W LED燈泡 白色,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200090563_1_139500.jpg,生活百貨,電池‧燈‧延長線,LED燈泡‧鹵素燈泡,159,LEDA60-10WD / LEDA60-10WL,中國大陸,1/入,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200090563
3M Filtrete超長效濾水壺替換濾心,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200180096_1_332216.jpg,生活百貨,廚房烹調用品,濾水器‧濾心,329,3PT-F001-5,台灣,1/個,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200180096
3M Filtrete超長效濾水壺,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200125900_1_203884.jpg,生活百貨,廚房烹調用品,濾水器‧濾心,799,3PT-S001-5,台灣,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200125900
妙潔PE袋量販盒- 大(85入),http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200039940_1_26306.jpg,生活百貨,廚房烹調用品,保鮮膜‧耐熱袋,62,25\*38cm,台灣,1/盒,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200039940
妙潔PE袋量販盒- 小(175入),http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200039934_1_26293.jpg,生活百貨,廚房烹調用品,保鮮膜‧耐熱袋,63,18\*25cm,台灣,1/盒,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200039934
飛利浦Tornado 23W T2螺旋燈泡 白光,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200039538_1_25436.jpg,生活百貨,電池‧燈‧延長線,螺旋省電燈泡,159,929689780001,中國大陸,1/顆,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200039538
楓康吳羽保鮮膜(小)2入,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200038530_1_23199.jpg,生活百貨,廚房烹調用品,保鮮膜‧耐熱袋,89,15cm\*20m\*2入,日本,1/組,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200038530
楓康吳羽保鮮膜(大) 30cm*30M,http://www.rt-mart.com.tw/website/uploads_product/website_2/P0000200034966_1_14255.jpg,生活百貨,廚房烹調用品,保鮮膜‧耐熱袋,79,"PVDC,-60度C140度C",日本,1/支,http://www.rt-mart.com.tw/direct/index.php?action=product_detail&prod_no=P0000200034966
